entity_id,committee_code,committee_desc,committee_role_desc,unit_desc
904458,NULL,NULL,NULL,NULL
904477,NULL,NULL,NULL,NULL
904481,NULL,NULL,NULL,NULL
904491,NULL,NULL,NULL,NULL
904496,NULL,NULL,NULL,NULL
904520,NULL,NULL,NULL,NULL
904572,NULL,NULL,NULL,NULL
904697,NULL,NULL,NULL,NULL
904699,NULL,NULL,NULL,NULL
904701,NULL,NULL,NULL,NULL
904720,NULL,NULL,NULL,NULL
904842,NULL,NULL,NULL,NULL
904866,NULL,NULL,NULL,NULL
904890,NULL,NULL,NULL,NULL
904901,NULL,NULL,NULL,NULL
904906,NULL,NULL,NULL,NULL
904929,NULL,NULL,NULL,NULL
904938,NULL,NULL,NULL,NULL
904954,NULL,NULL,NULL,NULL
905022,NULL,NULL,NULL,NULL
905039,MW1,Berkeley Law Alumni Assn Director Board,Member,Law
905075,NULL,NULL,NULL,NULL
905147,NULL,NULL,NULL,NULL
905215,NULL,NULL,NULL,NULL
905285,NULL,NULL,NULL,NULL
905293,NULL,NULL,NULL,NULL
905324,NULL,NULL,NULL,NULL
905406,NULL,NULL,NULL,NULL
905419,NULL,NULL,NULL,NULL
905560,NULL,NULL,NULL,NULL
905589,NULL,NULL,NULL,NULL
905638,NULL,NULL,NULL,NULL
905641,NULL,NULL,NULL,NULL
905718,NULL,NULL,NULL,NULL
905734,NULL,NULL,NULL,NULL
905752,NULL,NULL,NULL,NULL
905859,NULL,NULL,NULL,NULL
905867,NULL,NULL,NULL,NULL
905872,NULL,NULL,NULL,NULL
905909,NULL,NULL,NULL,NULL
905950,NULL,NULL,NULL,NULL
905970,NULL,NULL,NULL,NULL
906026,NULL,NULL,NULL,NULL
906046,NULL,NULL,NULL,NULL
906078,NULL,NULL,NULL,NULL
906130,NULL,NULL,NULL,NULL
906157,NULL,NULL,NULL,NULL
906226,NULL,NULL,NULL,NULL
906236,NULL,NULL,NULL,NULL
906303,NULL,NULL,NULL,NULL
906399,NULL,NULL,NULL,NULL
906443,NULL,NULL,NULL,NULL
906497,NULL,NULL,NULL,NULL
906519,NULL,NULL,NULL,NULL
906533,NULL,NULL,NULL,NULL
906657,NULL,NULL,NULL,NULL
906682,NULL,NULL,NULL,NULL
906754,NULL,NULL,NULL,NULL
906761,NULL,NULL,NULL,NULL
906811,NULL,NULL,NULL,NULL
906862,NULL,NULL,NULL,NULL
906880,NULL,NULL,NULL,NULL
906896,NULL,NULL,NULL,NULL
906971,NULL,NULL,NULL,NULL
906977,NULL,NULL,NULL,NULL
906988,NULL,NULL,NULL,NULL
907007,NULL,NULL,NULL,NULL
907058,NULL,NULL,NULL,NULL
907173,NULL,NULL,NULL,NULL
907203,R2011,Class of 2011 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
907276,NULL,NULL,NULL,NULL
907316,NULL,NULL,NULL,NULL
907349,NULL,NULL,NULL,NULL
907379,NULL,NULL,NULL,NULL
907408,NULL,NULL,NULL,NULL
907418,NULL,NULL,NULL,NULL
907429,NULL,NULL,NULL,NULL
907456,NULL,NULL,NULL,NULL
907595,NULL,NULL,NULL,NULL
907722,NULL,NULL,NULL,NULL
907726,NULL,NULL,NULL,NULL
907746,NULL,NULL,NULL,NULL
907766,NULL,NULL,NULL,NULL
907838,NULL,NULL,NULL,NULL
907883,NULL,NULL,NULL,NULL
907907,NULL,NULL,NULL,NULL
907911,NULL,NULL,NULL,NULL
907914,NULL,NULL,NULL,NULL
907915,NULL,NULL,NULL,NULL
907924,NULL,NULL,NULL,NULL
907953,NULL,NULL,NULL,NULL
907975,NULL,NULL,NULL,NULL
908034,NULL,NULL,NULL,NULL
908056,NULL,NULL,NULL,NULL
908075,NULL,NULL,NULL,NULL
908102,NULL,NULL,NULL,NULL
908105,NULL,NULL,NULL,NULL
908140,NULL,NULL,NULL,NULL
908179,NULL,NULL,NULL,NULL
908215,NULL,NULL,NULL,NULL
908216,NULL,NULL,NULL,NULL
908223,BH1,Public Health Alumni Assn Bd of Dirs,Board Member,Public Health
908288,NULL,NULL,NULL,NULL
908301,NULL,NULL,NULL,NULL
908319,NULL,NULL,NULL,NULL
908347,NULL,NULL,NULL,NULL
908348,NULL,NULL,NULL,NULL
908353,NULL,NULL,NULL,NULL
908358,NULL,NULL,NULL,NULL
908377,NULL,NULL,NULL,NULL
908466,NULL,NULL,NULL,NULL
908467,NULL,NULL,NULL,NULL
908489,NULL,NULL,NULL,NULL
908718,NULL,NULL,NULL,NULL
908864,NULL,NULL,NULL,NULL
909028,NULL,NULL,NULL,NULL
909072,NULL,NULL,NULL,NULL
909127,NULL,NULL,NULL,NULL
909155,NULL,NULL,NULL,NULL
909219,NULL,NULL,NULL,NULL
909282,NULL,NULL,NULL,NULL
909324,NULL,NULL,NULL,NULL
909332,NULL,NULL,NULL,NULL
909375,NULL,NULL,NULL,NULL
909404,NULL,NULL,NULL,NULL
909419,NULL,NULL,NULL,NULL
909461,NULL,NULL,NULL,NULL
909596,NULL,NULL,NULL,NULL
909672,NULL,NULL,NULL,NULL
909753,NULL,NULL,NULL,NULL
909766,NULL,NULL,NULL,NULL
909917,NULL,NULL,NULL,NULL
910070,NULL,NULL,NULL,NULL
910130,NULL,NULL,NULL,NULL
910138,NULL,NULL,NULL,NULL
910162,NULL,NULL,NULL,NULL
910271,NULL,NULL,NULL,NULL
910277,NULL,NULL,NULL,NULL
910300,NULL,NULL,NULL,NULL
910375,NULL,NULL,NULL,NULL
910398,NULL,NULL,NULL,NULL
910439,NULL,NULL,NULL,NULL
910550,NULL,NULL,NULL,NULL
910586,AU42,Haas HAN Silicon Valley Chapter Board,Board Member,Business
910586,AU42,Haas HAN Silicon Valley Chapter Board,President,Business
910586,MU11,Haas Reunion/Class Volunteer Committee,Member,Business
910589,NULL,NULL,NULL,NULL
910592,NULL,NULL,NULL,NULL
910604,NULL,NULL,NULL,NULL
910605,NULL,NULL,NULL,NULL
910627,NULL,NULL,NULL,NULL
910665,AU42,Haas HAN Silicon Valley Chapter Board,Associate Member,Business
910707,NULL,NULL,NULL,NULL
910713,NULL,NULL,NULL,NULL
910743,NULL,NULL,NULL,NULL
910751,NULL,NULL,NULL,NULL
910763,NULL,NULL,NULL,NULL
910828,NULL,NULL,NULL,NULL
911031,NULL,NULL,NULL,NULL
911053,NULL,NULL,NULL,NULL
911055,NULL,NULL,NULL,NULL
911071,NULL,NULL,NULL,NULL
911255,NULL,NULL,NULL,NULL
911458,NULL,NULL,NULL,NULL
911463,NULL,NULL,NULL,NULL
911483,NULL,NULL,NULL,NULL
911507,NULL,NULL,NULL,NULL
911521,NULL,NULL,NULL,NULL
911555,NULL,NULL,NULL,NULL
911596,NULL,NULL,NULL,NULL
911676,NULL,NULL,NULL,NULL
911799,NULL,NULL,NULL,NULL
911859,NULL,NULL,NULL,NULL
911874,NULL,NULL,NULL,NULL
911879,NULL,NULL,NULL,NULL
911931,NULL,NULL,NULL,NULL
912102,NULL,NULL,NULL,NULL
912121,UVPC,The Cal Parents Ambassadors,Member,Parent Philanthropy & Engagement - UDAR
912139,NULL,NULL,NULL,NULL
912179,NULL,NULL,NULL,NULL
912247,NULL,NULL,NULL,NULL
912358,NULL,NULL,NULL,NULL
912379,NULL,NULL,NULL,NULL
912380,NULL,NULL,NULL,NULL
912473,NULL,NULL,NULL,NULL
912507,NULL,NULL,NULL,NULL
912519,NULL,NULL,NULL,NULL
912626,NULL,NULL,NULL,NULL
912662,NULL,NULL,NULL,NULL
912685,NULL,NULL,NULL,NULL
912722,NULL,NULL,NULL,NULL
912762,NULL,NULL,NULL,NULL
912765,NULL,NULL,NULL,NULL
912858,NULL,NULL,NULL,NULL
912868,NULL,NULL,NULL,NULL
912952,NULL,NULL,NULL,NULL
912993,NULL,NULL,NULL,NULL
913268,NULL,NULL,NULL,NULL
913307,NULL,NULL,NULL,NULL
913358,NULL,NULL,NULL,NULL
913451,NULL,NULL,NULL,NULL
913452,NULL,NULL,NULL,NULL
913513,NULL,NULL,NULL,NULL
913570,MN4,CNR Alumni Association Board,Board Member,Natural Resources
913605,NULL,NULL,NULL,NULL
913662,NULL,NULL,NULL,NULL
913674,NULL,NULL,NULL,NULL
913773,NULL,NULL,NULL,NULL
913800,NULL,NULL,NULL,NULL
913825,NULL,NULL,NULL,NULL
913909,NULL,NULL,NULL,NULL
914009,NULL,NULL,NULL,NULL
914054,NULL,NULL,NULL,NULL
914065,NULL,NULL,NULL,NULL
914089,NULL,NULL,NULL,NULL
914094,NULL,NULL,NULL,NULL
914101,NULL,NULL,NULL,NULL
914124,NULL,NULL,NULL,NULL
914155,NULL,NULL,NULL,NULL
914199,NULL,NULL,NULL,NULL
914255,NULL,NULL,NULL,NULL
914261,NULL,NULL,NULL,NULL
914323,NULL,NULL,NULL,NULL
914357,NULL,NULL,NULL,NULL
914362,UVPB,The Cal Parents Board,Board Member,Parent Philanthropy & Engagement - UDAR
914362,UVPC,The Cal Parents Ambassadors,Member,Parent Philanthropy & Engagement - UDAR
914363,NULL,NULL,NULL,NULL
914479,NULL,NULL,NULL,NULL
914490,NULL,NULL,NULL,NULL
914587,NULL,NULL,NULL,NULL
914599,NULL,NULL,NULL,NULL
914698,NULL,NULL,NULL,NULL
914726,NULL,NULL,NULL,NULL
914797,NULL,NULL,NULL,NULL
914798,NULL,NULL,NULL,NULL
914909,NULL,NULL,NULL,NULL
914992,NULL,NULL,NULL,NULL
915066,NULL,NULL,NULL,NULL
915068,NULL,NULL,NULL,NULL
915100,NULL,NULL,NULL,NULL
915164,NULL,NULL,NULL,NULL
915195,NULL,NULL,NULL,NULL
915208,NULL,NULL,NULL,NULL
915288,NULL,NULL,NULL,NULL
915376,NULL,NULL,NULL,NULL
915501,NULL,NULL,NULL,NULL
915541,NULL,NULL,NULL,NULL
915650,NULL,NULL,NULL,NULL
915707,NULL,NULL,NULL,NULL
915718,NULL,NULL,NULL,NULL
915725,NULL,NULL,NULL,NULL
915762,NULL,NULL,NULL,NULL
915763,NULL,NULL,NULL,NULL
915780,NULL,NULL,NULL,NULL
915805,NULL,NULL,NULL,NULL
915830,NULL,NULL,NULL,NULL
915845,NULL,NULL,NULL,NULL
915896,NULL,NULL,NULL,NULL
915914,NULL,NULL,NULL,NULL
915915,NULL,NULL,NULL,NULL
915941,NULL,NULL,NULL,NULL
916056,NULL,NULL,NULL,NULL
916133,NULL,NULL,NULL,NULL
916164,NULL,NULL,NULL,NULL
916167,NULL,NULL,NULL,NULL
916172,NULL,NULL,NULL,NULL
916183,NULL,NULL,NULL,NULL
916194,NULL,NULL,NULL,NULL
916215,NULL,NULL,NULL,NULL
916227,NULL,NULL,NULL,NULL
916281,NULL,NULL,NULL,NULL
916291,NULL,NULL,NULL,NULL
916345,NULL,NULL,NULL,NULL
916362,NULL,NULL,NULL,NULL
916387,NULL,NULL,NULL,NULL
916415,NULL,NULL,NULL,NULL
916420,NULL,NULL,NULL,NULL
916441,NULL,NULL,NULL,NULL
916447,NULL,NULL,NULL,NULL
916511,NULL,NULL,NULL,NULL
916516,NULL,NULL,NULL,NULL
916593,NULL,NULL,NULL,NULL
916662,NULL,NULL,NULL,NULL
916790,NULL,NULL,NULL,NULL
916828,NULL,NULL,NULL,NULL
916893,NULL,NULL,NULL,NULL
916929,NULL,NULL,NULL,NULL
917157,NULL,NULL,NULL,NULL
917245,NULL,NULL,NULL,NULL
917315,NULL,NULL,NULL,NULL
917347,NULL,NULL,NULL,NULL
917352,NULL,NULL,NULL,NULL
917560,NULL,NULL,NULL,NULL
917570,NULL,NULL,NULL,NULL
917658,NULL,NULL,NULL,NULL
917683,NULL,NULL,NULL,NULL
918250,NULL,NULL,NULL,NULL
918318,NULL,NULL,NULL,NULL
918348,NULL,NULL,NULL,NULL
918364,NULL,NULL,NULL,NULL
918531,NULL,NULL,NULL,NULL
918624,CMT14,Campaign Management Team,Member,Univ Development/Alumni Relations - UDAR
918624,MFR8,BAC Executive Committee,Member,Univ Development/Alumni Relations - UDAR
918713,NULL,NULL,NULL,NULL
918726,NULL,NULL,NULL,NULL
918871,NULL,NULL,NULL,NULL
918909,NULL,NULL,NULL,NULL
918941,NULL,NULL,NULL,NULL
918992,AU45,Haas HAN Washington DC Chapter Board,President,Business
919059,BHON,Blue & Gold Bash Honorary Committee,Co-Chair,Univ Development/Alumni Relations - UDAR
919148,NULL,NULL,NULL,NULL
919253,NULL,NULL,NULL,NULL
919502,NULL,NULL,NULL,NULL
919548,NULL,NULL,NULL,NULL
919579,NULL,NULL,NULL,NULL
919588,NULL,NULL,NULL,NULL
919691,NULL,NULL,NULL,NULL
919692,NULL,NULL,NULL,NULL
919840,NULL,NULL,NULL,NULL
919908,NULL,NULL,NULL,NULL
919986,NULL,NULL,NULL,NULL
920022,R2009,Class of 2009 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
920022,UV4,2009 Senior Class Gift Committee,Member,Milestone & Next Gen Philanthropy - UDAR
920055,NULL,NULL,NULL,NULL
920170,NULL,NULL,NULL,NULL
920228,NULL,NULL,NULL,NULL
920252,NULL,NULL,NULL,NULL
920267,NULL,NULL,NULL,NULL
920469,NULL,NULL,NULL,NULL
920511,NULL,NULL,NULL,NULL
920538,NULL,NULL,NULL,NULL
920580,NULL,NULL,NULL,NULL
920663,NULL,NULL,NULL,NULL
920718,NULL,NULL,NULL,NULL
920732,NULL,NULL,NULL,NULL
920764,NULL,NULL,NULL,NULL
920783,NULL,NULL,NULL,NULL
920843,NULL,NULL,NULL,NULL
920873,NULL,NULL,NULL,NULL
920920,NULL,NULL,NULL,NULL
920926,NULL,NULL,NULL,NULL
920985,NULL,NULL,NULL,NULL
921035,NULL,NULL,NULL,NULL
921265,NULL,NULL,NULL,NULL
921430,NULL,NULL,NULL,NULL
921508,NULL,NULL,NULL,NULL
921546,NULL,NULL,NULL,NULL
921648,NULL,NULL,NULL,NULL
921767,NULL,NULL,NULL,NULL
921770,NULL,NULL,NULL,NULL
921920,NULL,NULL,NULL,NULL
921963,CMT14,Campaign Management Team,Member,Univ Development/Alumni Relations - UDAR
921963,UO4,UCBF BEMCO,Treasurer,UC Berkeley Foundation
921963,UTCFM,*UCBF Campaign Funding Model Task Force,Staff,UC Berkeley Foundation
921963,UTD,UCBF Audit Committee,Staff,UC Berkeley Foundation
921963,UTENV,UCBF Environmental Social Governance Sub,Staff,UC Berkeley Foundation
921963,UTF,UCBF Finance & Administration Committee,Staff,UC Berkeley Foundation
921963,UTI,*UCBF Investment Committee,Staff,UC Berkeley Foundation
921963,UTO,UCBF Administrative Officers,Treasurer,UC Berkeley Foundation
921989,NULL,NULL,NULL,NULL
922244,NULL,NULL,NULL,NULL
922256,NULL,NULL,NULL,NULL
922284,NULL,NULL,NULL,NULL
922325,NULL,NULL,NULL,NULL
922368,NULL,NULL,NULL,NULL
922408,NULL,NULL,NULL,NULL
922434,NULL,NULL,NULL,NULL
922448,R2009,Class of 2009 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
922448,UV4,2009 Senior Class Gift Committee,Member,Milestone & Next Gen Philanthropy - UDAR
922507,NULL,NULL,NULL,NULL
922577,NULL,NULL,NULL,NULL
922610,NULL,NULL,NULL,NULL
922935,NULL,NULL,NULL,NULL
923099,NULL,NULL,NULL,NULL
923115,NULL,NULL,NULL,NULL
923125,NULL,NULL,NULL,NULL
923191,NULL,NULL,NULL,NULL
923216,NULL,NULL,NULL,NULL
923226,NULL,NULL,NULL,NULL
923230,NULL,NULL,NULL,NULL
923234,NULL,NULL,NULL,NULL
923238,NULL,NULL,NULL,NULL
923281,NULL,NULL,NULL,NULL
923300,NULL,NULL,NULL,NULL
923308,NULL,NULL,NULL,NULL
923466,NULL,NULL,NULL,NULL
923467,NULL,NULL,NULL,NULL
923487,NULL,NULL,NULL,NULL
923767,NULL,NULL,NULL,NULL
923843,NULL,NULL,NULL,NULL
923882,NULL,NULL,NULL,NULL
923973,UVPC,The Cal Parents Ambassadors,Member,Parent Philanthropy & Engagement - UDAR
923982,NULL,NULL,NULL,NULL
924074,NULL,NULL,NULL,NULL
924127,NULL,NULL,NULL,NULL
924136,NULL,NULL,NULL,NULL
924139,NULL,NULL,NULL,NULL
924142,NULL,NULL,NULL,NULL
924445,NULL,NULL,NULL,NULL
924532,NULL,NULL,NULL,NULL
924534,NULL,NULL,NULL,NULL
924570,NULL,NULL,NULL,NULL
924802,NULL,NULL,NULL,NULL
924820,R2007,Class of 2007 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
925007,NULL,NULL,NULL,NULL
925270,NULL,NULL,NULL,NULL
925401,NULL,NULL,NULL,NULL
925459,NULL,NULL,NULL,NULL
925576,NULL,NULL,NULL,NULL
925614,NULL,NULL,NULL,NULL
925942,NULL,NULL,NULL,NULL
925946,NULL,NULL,NULL,NULL
925993,NULL,NULL,NULL,NULL
926217,NULL,NULL,NULL,NULL
926386,NULL,NULL,NULL,NULL
926443,NULL,NULL,NULL,NULL
926462,NULL,NULL,NULL,NULL
926469,NULL,NULL,NULL,NULL
926495,NULL,NULL,NULL,NULL
926551,NULL,NULL,NULL,NULL
926599,NULL,NULL,NULL,NULL
926993,NULL,NULL,NULL,NULL
927020,NULL,NULL,NULL,NULL
927023,NULL,NULL,NULL,NULL
927735,NULL,NULL,NULL,NULL
927959,NULL,NULL,NULL,NULL
928139,NULL,NULL,NULL,NULL
929263,NULL,NULL,NULL,NULL
929394,NULL,NULL,NULL,NULL
929833,NULL,NULL,NULL,NULL
929905,NULL,NULL,NULL,NULL
930463,NULL,NULL,NULL,NULL
930508,NULL,NULL,NULL,NULL
930532,NULL,NULL,NULL,NULL
930592,NULL,NULL,NULL,NULL
930617,NULL,NULL,NULL,NULL
930647,NULL,NULL,NULL,NULL
930652,NULL,NULL,NULL,NULL
930676,NULL,NULL,NULL,NULL
930692,BHON,Blue & Gold Bash Honorary Committee,Member,Univ Development/Alumni Relations - UDAR
930692,R2011,Class of 2011 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
930928,NULL,NULL,NULL,NULL
930938,NULL,NULL,NULL,NULL
930947,NULL,NULL,NULL,NULL
930971,NULL,NULL,NULL,NULL
931003,NULL,NULL,NULL,NULL
931114,NULL,NULL,NULL,NULL
931136,NULL,NULL,NULL,NULL
931221,NULL,NULL,NULL,NULL
931222,NULL,NULL,NULL,NULL
931254,NULL,NULL,NULL,NULL
931284,NULL,NULL,NULL,NULL
931317,NULL,NULL,NULL,NULL
931318,NULL,NULL,NULL,NULL
931384,NULL,NULL,NULL,NULL
931386,NULL,NULL,NULL,NULL
931453,NULL,NULL,NULL,NULL
931506,NULL,NULL,NULL,NULL
931758,NULL,NULL,NULL,NULL
931822,NULL,NULL,NULL,NULL
931890,NULL,NULL,NULL,NULL
931900,NULL,NULL,NULL,NULL
931999,NULL,NULL,NULL,NULL
932015,NULL,NULL,NULL,NULL
932039,NULL,NULL,NULL,NULL
932045,NULL,NULL,NULL,NULL
932141,NULL,NULL,NULL,NULL
932195,NULL,NULL,NULL,NULL
932341,NULL,NULL,NULL,NULL
932406,NULL,NULL,NULL,NULL
932408,BHON,Blue & Gold Bash Honorary Committee,Member,Univ Development/Alumni Relations - UDAR
932408,R2008,Class of 2008 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
932427,NULL,NULL,NULL,NULL
932470,NULL,NULL,NULL,NULL
932904,NULL,NULL,NULL,NULL
932942,NULL,NULL,NULL,NULL
932954,NULL,NULL,NULL,NULL
933058,NULL,NULL,NULL,NULL
933165,NULL,NULL,NULL,NULL
933291,NULL,NULL,NULL,NULL
933294,NULL,NULL,NULL,NULL
933314,NULL,NULL,NULL,NULL
933356,NULL,NULL,NULL,NULL
933375,NULL,NULL,NULL,NULL
933414,NULL,NULL,NULL,NULL
933501,NULL,NULL,NULL,NULL
933601,NULL,NULL,NULL,NULL
933609,NULL,NULL,NULL,NULL
933632,NULL,NULL,NULL,NULL
933666,NULL,NULL,NULL,NULL
933772,BHON,Blue & Gold Bash Honorary Committee,Member,Univ Development/Alumni Relations - UDAR
933772,UTXO,UCBF Ex Officio Trustees,Member,UC Berkeley Foundation
933799,NULL,NULL,NULL,NULL
933800,NULL,NULL,NULL,NULL
933831,NULL,NULL,NULL,NULL
933842,NULL,NULL,NULL,NULL
933911,NULL,NULL,NULL,NULL
933932,NULL,NULL,NULL,NULL
933975,NULL,NULL,NULL,NULL
934005,NULL,NULL,NULL,NULL
934114,NULL,NULL,NULL,NULL
934194,NULL,NULL,NULL,NULL
934230,NULL,NULL,NULL,NULL
934256,NULL,NULL,NULL,NULL
934262,NULL,NULL,NULL,NULL
934320,NULL,NULL,NULL,NULL
934377,NULL,NULL,NULL,NULL
934385,NULL,NULL,NULL,NULL
934404,NULL,NULL,NULL,NULL
934437,NULL,NULL,NULL,NULL
934468,NULL,NULL,NULL,NULL
934511,NULL,NULL,NULL,NULL
934547,NULL,NULL,NULL,NULL
934582,NULL,NULL,NULL,NULL
934595,NULL,NULL,NULL,NULL
934627,NULL,NULL,NULL,NULL
934637,NULL,NULL,NULL,NULL
934693,UVPB,The Cal Parents Board,Board Member,Parent Philanthropy & Engagement - UDAR
934693,UVPC,The Cal Parents Ambassadors,Member,Parent Philanthropy & Engagement - UDAR
934709,NULL,NULL,NULL,NULL
934730,NULL,NULL,NULL,NULL
934736,BUM12,Haas Annual Fund (HAF) Student Campaign,Member,Business
934736,MU10,*Haas Class Gift Committee,Member,Business
934804,NULL,NULL,NULL,NULL
934814,NULL,NULL,NULL,NULL
934945,NULL,NULL,NULL,NULL
935024,NULL,NULL,NULL,NULL
935037,NULL,NULL,NULL,NULL
935114,NULL,NULL,NULL,NULL
935165,NULL,NULL,NULL,NULL
935310,NULL,NULL,NULL,NULL
935354,NULL,NULL,NULL,NULL
935378,NULL,NULL,NULL,NULL
935410,NULL,NULL,NULL,NULL
935448,NULL,NULL,NULL,NULL
935456,NULL,NULL,NULL,NULL
935499,NULL,NULL,NULL,NULL
935500,NULL,NULL,NULL,NULL
935526,NULL,NULL,NULL,NULL
935562,NULL,NULL,NULL,NULL
935601,NULL,NULL,NULL,NULL
935623,BUM12,Haas Annual Fund (HAF) Student Campaign,Member,Business
935623,MU10,*Haas Class Gift Committee,Member,Business
935811,NULL,NULL,NULL,NULL
935873,NULL,NULL,NULL,NULL
935886,NULL,NULL,NULL,NULL
935989,NULL,NULL,NULL,NULL
936085,NULL,NULL,NULL,NULL
936124,NULL,NULL,NULL,NULL
936147,NULL,NULL,NULL,NULL
936158,NULL,NULL,NULL,NULL
936195,NULL,NULL,NULL,NULL
936226,NULL,NULL,NULL,NULL
936229,NULL,NULL,NULL,NULL
936251,NULL,NULL,NULL,NULL
936300,NULL,NULL,NULL,NULL
936322,NULL,NULL,NULL,NULL
936353,NULL,NULL,NULL,NULL
936360,NULL,NULL,NULL,NULL
936411,NULL,NULL,NULL,NULL
936457,NULL,NULL,NULL,NULL
936458,NULL,NULL,NULL,NULL
936470,NULL,NULL,NULL,NULL
936496,NULL,NULL,NULL,NULL
936664,NULL,NULL,NULL,NULL
936694,NULL,NULL,NULL,NULL
936727,NULL,NULL,NULL,NULL
936811,NULL,NULL,NULL,NULL
936819,NULL,NULL,NULL,NULL
936822,NULL,NULL,NULL,NULL
936870,NULL,NULL,NULL,NULL
936879,NULL,NULL,NULL,NULL
936894,NULL,NULL,NULL,NULL
936921,NULL,NULL,NULL,NULL
936925,NULL,NULL,NULL,NULL
936978,NULL,NULL,NULL,NULL
937144,NULL,NULL,NULL,NULL
937205,NULL,NULL,NULL,NULL
937412,NULL,NULL,NULL,NULL
937635,NULL,NULL,NULL,NULL
937746,NULL,NULL,NULL,NULL
937784,NULL,NULL,NULL,NULL
937830,NULL,NULL,NULL,NULL
937889,NULL,NULL,NULL,NULL
937956,NULL,NULL,NULL,NULL
938088,NULL,NULL,NULL,NULL
938101,NULL,NULL,NULL,NULL
938131,NULL,NULL,NULL,NULL
938153,NULL,NULL,NULL,NULL
938173,NULL,NULL,NULL,NULL
938181,NULL,NULL,NULL,NULL
938312,NULL,NULL,NULL,NULL
938397,NULL,NULL,NULL,NULL
938469,NULL,NULL,NULL,NULL
938483,R2008,Class of 2008 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
938527,NULL,NULL,NULL,NULL
938541,NULL,NULL,NULL,NULL
938623,NULL,NULL,NULL,NULL
938636,NULL,NULL,NULL,NULL
938675,NULL,NULL,NULL,NULL
938692,NULL,NULL,NULL,NULL
938764,NULL,NULL,NULL,NULL
938851,NULL,NULL,NULL,NULL
938918,NULL,NULL,NULL,NULL
938972,NULL,NULL,NULL,NULL
938983,NULL,NULL,NULL,NULL
938988,NULL,NULL,NULL,NULL
939031,NULL,NULL,NULL,NULL
939048,NULL,NULL,NULL,NULL
939068,NULL,NULL,NULL,NULL
939092,NULL,NULL,NULL,NULL
939138,NULL,NULL,NULL,NULL
939157,NULL,NULL,NULL,NULL
939161,NULL,NULL,NULL,NULL
939172,NULL,NULL,NULL,NULL
939182,NULL,NULL,NULL,NULL
939204,NULL,NULL,NULL,NULL
939210,NULL,NULL,NULL,NULL
939233,NULL,NULL,NULL,NULL
939276,NULL,NULL,NULL,NULL
939291,NULL,NULL,NULL,NULL
939391,NULL,NULL,NULL,NULL
939440,NULL,NULL,NULL,NULL
939449,NULL,NULL,NULL,NULL
939488,NULL,NULL,NULL,NULL
939519,NULL,NULL,NULL,NULL
939547,NULL,NULL,NULL,NULL
939571,NULL,NULL,NULL,NULL
939589,NULL,NULL,NULL,NULL
939612,NULL,NULL,NULL,NULL
939617,NULL,NULL,NULL,NULL
939675,NULL,NULL,NULL,NULL
939678,NULL,NULL,NULL,NULL
939699,NULL,NULL,NULL,NULL
939740,NULL,NULL,NULL,NULL
939746,NULL,NULL,NULL,NULL
939758,NULL,NULL,NULL,NULL
939763,NULL,NULL,NULL,NULL
939789,NULL,NULL,NULL,NULL
939841,NULL,NULL,NULL,NULL
939856,NULL,NULL,NULL,NULL
939893,NULL,NULL,NULL,NULL
939907,NULL,NULL,NULL,NULL
939958,NULL,NULL,NULL,NULL
939971,NULL,NULL,NULL,NULL
940014,NULL,NULL,NULL,NULL
940030,NULL,NULL,NULL,NULL
940034,NULL,NULL,NULL,NULL
940041,MP2,GSPP Alumni Association Board,Secretary-Treasurer,Public Policy
940103,NULL,NULL,NULL,NULL
940120,NULL,NULL,NULL,NULL
940136,NULL,NULL,NULL,NULL
940146,R2008,Class of 2008 Reunion Committee,Member,Milestone & Next Gen Philanthropy - UDAR
940147,NULL,NULL,NULL,NULL
940174,NULL,NULL,NULL,NULL
940208,NULL,NULL,NULL,NULL
940223,NULL,NULL,NULL,NULL
940264,NULL,NULL,NULL,NULL
940278,NULL,NULL,NULL,NULL
940285,NULL,NULL,NULL,NULL
940334,NULL,NULL,NULL,NULL
940338,NULL,NULL,NULL,NULL
940345,NULL,NULL,NULL,NULL
940353,NULL,NULL,NULL,NULL
940398,NULL,NULL,NULL,NULL
940427,NULL,NULL,NULL,NULL
940446,NULL,NULL,NULL,NULL
940455,NULL,NULL,NULL,NULL
940458,NULL,NULL,NULL,NULL
940469,NULL,NULL,NULL,NULL
940481,NULL,NULL,NULL,NULL
940485,NULL,NULL,NULL,NULL
940508,NULL,NULL,NULL,NULL
940525,NULL,NULL,NULL,NULL
940565,NULL,NULL,NULL,NULL
940599,NULL,NULL,NULL,NULL
940617,NULL,NULL,NULL,NULL
940653,NULL,NULL,NULL,NULL
940657,NULL,NULL,NULL,NULL
940666,NULL,NULL,NULL,NULL
940671,NULL,NULL,NULL,NULL
940674,NULL,NULL,NULL,NULL
940692,NULL,NULL,NULL,NULL
940733,NULL,NULL,NULL,NULL
940735,NULL,NULL,NULL,NULL
940742,NULL,NULL,NULL,NULL
